LGA,LGA name,ABSTUDY_Living_allowance,ABSTUDY_Non_living_allowance,Age_Pension,Austudy,Carer_Allowance,Carer_Allowance_Child_Health_Care_Card_only,Carer_Payment,Commonwealth_Seniors_Health_Card,Double_Orphan_Pension,Disability_Support_Pension,Family_Tax_Benefit_Part_A,Family_Tax_Benefit_Part_B,Health_Care_Card,Low_Income_Card,Newstart_Allowance,Parenting_Payment_Partnered,Parenting_Payment_Single,Partner_Allowance,Pensioner_Concession_Card,Sickness_Allowance,Special_Benefit,Wife_Pension_Partner_on_Age_Pension,Wife_Pension_Partner_on_Disability_Support_Pension,Widow_Allowance,Widow_B_Pension,Youth_Allowance_other,Youth_Allowance_student_and_apprentice
55600,Moora (S),<20,<20,206,<20,32,<20,<20,45,<20,70,203,187,151,<20,76,<20,37,<20,356,<20,<20,<20,<20,<20,<20,<20,<20
55670,Morawa (S),<20,<20,79,<20,<20,<20,<20,<20,<20,23,73,63,59,<20,31,<20,20,<20,132,<20,<20,<20,<20,<20,<20,<20,<20
55740,Mosman Park (T),<20,<20,603,27,88,<20,28,199,<20,239,170,174,289,115,129,<20,33,<20,944,<20,<20,<20,<20,<20,<20,<20,112
55810,Mount Magnet (S),<20,<20,50,<20,<20,<20,<20,<20,<20,41,84,79,121,<20,85,<20,39,<20,141,<20,<20,<20,<20,<20,<20,<20,<20
55880,Mount Marshall (S),<20,<20,28,<20,<20,<20,<20,<20,<20,<20,32,31,21,<20,<20,<20,<20,<20,55,<20,<20,<20,<20,<20,<20,<20,<20
55950,Mukinbudin (S),<20,<20,59,<20,<20,<20,<20,<20,<20,<20,40,28,<20,<20,<20,<20,<20,<20,91,<20,<20,<20,<20,<20,<20,<20,<20
56090,Mundaring (S),<20,<20,"3,532",46,589,<20,159,481,<20,734,"1,772","1,696","1,477",318,664,50,282,<20,"4,949",<20,<20,<20,<20,39,<20,102,193
56160,Murchison (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
56230,Murray (S),<20,<20,"2,223",<20,373,<20,120,283,<20,516,895,927,813,135,419,53,232,<20,"3,270",<20,<20,<20,<20,<20,<20,67,43
56300,Nannup (S),<20,<20,203,<20,30,<20,<20,28,<20,67,91,65,69,<20,39,<20,<20,<20,307,<20,<20,<20,<20,<20,<20,<20,<20
56370,Narembeen (S),<20,<20,95,<20,<20,<20,<20,31,<20,<20,49,41,38,<20,<20,<20,<20,<20,126,<20,<20,<20,<20,<20,<20,<20,<20
56450,Narrogin (S),<20,<20,47,<20,<20,<20,<20,<20,<20,<20,39,30,23,<20,<20,<20,<20,<20,76,<20,<20,<20,<20,<20,<20,<20,<20
56520,Narrogin (T),<20,23,484,<20,103,<20,48,87,<20,214,401,369,361,33,198,42,102,<20,904,<20,<20,<20,<20,<20,<20,44,<20
56580,Nedlands (C),<20,<20,"1,152",38,176,<20,24,670,<20,322,295,291,461,215,127,<20,29,<20,"1,563",<20,<20,<20,<20,<20,<20,<20,298
56620,Ngaanyatjarraku (S),<20,24,52,<20,27,<20,21,<20,<20,138,233,219,492,<20,230,55,36,<20,271,<20,<20,<20,<20,<20,<20,80,<20
56730,Northam (S),<20,35,"1,278",<20,308,<20,145,113,<20,540,895,843,831,39,458,75,214,<20,"2,311",<20,<20,<20,<20,<20,<20,109,<20
56790,Northampton (S),<20,<20,469,<20,82,<20,41,54,<20,127,195,163,216,21,143,<20,43,<20,736,<20,<20,<20,<20,<20,<20,<20,<20
56860,Nungarin (S),<20,<20,28,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,52,<20,<20,<20,<20,<20,<20,<20,<20
56930,Peppermint Grove (S),<20,<20,23,<20,<20,<20,<20,29,<20,<20,<20,<20,27,<20,<20,<20,<20,<20,39,<20,<20,<20,<20,<20,<20,<20,<20
57000,Perenjori (S),<20,<20,23,<20,<20,<20,<20,<20,<20,<20,41,33,24,<20,<20,<20,<20,<20,51,<20,<20,<20,<20,<20,<20,<20,<20
57080,Perth (C),<20,<20,681,30,64,<20,21,157,<20,550,230,224,711,178,501,<20,41,<20,"1,386",<20,<20,<20,<20,<20,<20,51,186
57140,Pingelly (S),<20,<20,184,<20,36,<20,21,29,<20,65,115,106,99,<20,53,<20,21,<20,302,<20,<20,<20,<20,<20,<20,<20,<20
57210,Plantagenet (S),<20,<20,568,<20,119,<20,59,125,<20,231,418,362,373,54,181,29,73,<20,992,<20,<20,<20,<20,<20,<20,44,<20
57280,Port Hedland (T),<20,49,230,<20,117,<20,49,<20,<20,323,604,687,807,22,551,50,226,<20,919,<20,<20,<20,<20,<20,<20,106,<20
57350,Quairading (S),<20,<20,161,<20,25,<20,<20,23,<20,62,72,67,69,<20,46,<20,<20,<20,268,<20,<20,<20,<20,<20,<20,<20,<20
57420,Ravensthorpe (S),<20,<20,183,<20,27,<20,<20,48,<20,71,124,128,93,<20,39,<20,20,<20,299,<20,<20,<20,<20,<20,<20,<20,<20
57490,Rockingham (C),<20,55,"10,035",111,"2,206",111,712,761,<20,"2,873","7,713","7,894","5,521",918,"2,438",309,"1,657",42,"16,275",37,<20,38,47,105,<20,473,488
57560,Roebourne (S),<20,41,174,<20,112,<20,36,<20,<20,254,666,768,825,<20,584,56,198,<20,798,<20,<20,<20,<20,<20,<20,90,<20
57630,Sandstone (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,n.p.,<20,<20,<20,<20,<20,<20,<20,<20
57700,Serpentine-Jarrahdale (S),<20,<20,"1,291",<20,281,20,77,160,<20,316,"1,265","1,247",739,125,337,40,212,<20,"2,078",<20,<20,<20,<20,<20,<20,43,69
57770,Shark Bay (S),<20,<20,78,<20,<20,<20,<20,<20,<20,30,47,43,42,<20,31,<20,<20,<20,134,<20,<20,<20,<20,<20,<20,<20,<20
57840,South Perth (C),<20,69,"2,947",108,388,<20,112,784,<20,734,"1,080","1,065","1,550",623,575,43,198,<20,"4,179",<20,<20,<20,<20,29,<20,61,765
57910,Stirling (C),48,101,"19,773",510,"3,137",110,"1,045","3,160",28,"5,736","9,854","9,120","10,315","2,658","4,727",702,"1,683",56,"29,718",40,43,50,47,193,<20,599,"2,304"
57980,Subiaco (C),31,<20,"1,187",65,121,<20,22,433,<20,384,308,301,649,371,198,<20,37,<20,"1,686",<20,<20,<20,<20,<20,<20,<20,447
58050,Swan (C),50,136,"8,289",131,"2,151",130,749,820,<20,"3,222","8,958","8,239","6,828","1,257","2,956",496,"1,612",41,"14,995",39,20,49,51,102,<20,490,862
58190,Tammin (S),<20,<20,44,<20,<20,<20,<20,<20,<20,<20,43,34,39,<20,26,<20,<20,<20,83,<20,<20,<20,<20,<20,<20,<20,<20
58260,Three Springs (S),<20,<20,65,<20,<20,<20,<20,<20,<20,<20,59,55,35,<20,20,<20,<20,<20,104,<20,<20,<20,<20,<20,<20,<20,<20
58330,Toodyay (S),<20,<20,550,<20,105,<20,44,61,<20,192,266,263,237,35,124,<20,56,<20,886,<20,<20,<20,<20,<20,<20,22,<20
58400,Trayning (S),<20,<20,42,<20,<20,<20,<20,<20,<20,31,27,23,27,<20,<20,<20,<20,<20,95,<20,<20,<20,<20,<20,<20,<20,<20
58470,Upper Gascoyne (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,32,29,52,<20,30,<20,<20,<20,37,<20,<20,<20,<20,<20,<20,<20,<20
58510,Victoria Park (T),<20,<20,"2,751",100,359,<20,126,287,<20,993,"1,267","1,193","1,512",464,712,73,192,<20,"4,307",<20,<20,<20,<20,30,<20,95,469
58540,Victoria Plains (S),<20,<20,86,<20,<20,<20,<20,22,<20,26,68,49,43,<20,<20,<20,<20,<20,122,<20,<20,<20,<20,<20,<20,<20,<20
58570,Vincent (C),<20,<20,"2,346",120,312,<20,88,295,<20,845,781,752,"1,263",399,661,34,122,<20,"3,567",<20,<20,<20,<20,22,<20,55,337
58610,Wagin (S),<20,<20,274,<20,46,<20,<20,26,<20,107,161,134,125,<20,63,<20,26,<20,444,<20,<20,<20,<20,<20,<20,<20,<20
58680,Wandering (S),<20,<20,24,<20,<20,<20,<20,<20,<20,<20,22,20,<20,<20,<20,<20,<20,<20,40,<20,<20,<20,<20,<20,<20,<20,<20
58760,Wanneroo (C),33,73,"11,158",211,"2,878",194,980,"1,126",30,"3,827","12,802","11,847","9,103","1,870","3,535",749,"2,283",48,"19,719",50,23,50,66,153,<20,589,"1,299"
58820,Waroona (S),<20,<20,497,<20,99,<20,38,61,<20,157,242,265,212,26,138,<20,69,<20,829,<20,<20,<20,<20,<20,<20,<20,<20
58890,West Arthur (S),<20,<20,77,<20,<20,<20,<20,28,<20,<20,74,57,41,<20,<20,<20,<20,<20,110,<20,<20,<20,<20,<20,<20,<20,<20
59030,Westonia (S),<20,<20,23,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,39,<20,<20,<20,<20,<20,<20,<20,<20
59100,Wickepin (S),<20,<20,69,<20,<20,<20,<20,27,<20,27,60,48,48,<20,27,<20,<20,<20,125,<20,<20,<20,<20,<20,<20,<20,<20
59170,Williams (S),<20,<20,73,<20,<20,<20,<20,22,<20,<20,60,52,39,<20,<20,<20,<20,<20,111,<20,<20,<20,<20,<20,<20,<20,<20
59250,Wiluna (S),<20,<20,23,<20,<20,<20,<20,<20,<20,<20,68,65,118,<20,76,<20,<20,<20,81,<20,<20,<20,<20,<20,<20,<20,<20
59310,Wongan-Ballidu (S),<20,<20,100,<20,31,<20,<20,26,<20,62,121,110,81,<20,40,<20,24,<20,209,<20,<20,<20,<20,<20,<20,<20,<20
59320,Woodanilling (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,21,27,22,22,<20,<20,<20,<20,<20,46,<20,<20,<20,<20,<20,<20,<20,<20
59330,Wyalkatchem (S),<20,<20,96,<20,<20,<20,<20,<20,<20,38,49,44,32,<20,<20,<20,<20,<20,159,<20,<20,<20,<20,<20,<20,<20,<20
59340,Wyndham-East Kimberley (S),22,122,229,<20,88,<20,48,<20,<20,445,735,716,875,26,450,83,235,<20,"1,027",<20,<20,<20,<20,<20,<20,121,<20
59350,Yalgoo (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,24,22,44,<20,24,<20,<20,<20,29,<20,<20,<20,<20,<20,<20,<20,<20
59360,Yilgarn (S),<20,<20,89,<20,<20,<20,<20,<20,<20,34,74,68,69,<20,37,<20,<20,<20,145,<20,<20,<20,<20,<20,<20,<20,<20
59370,York (S),<20,<20,532,<20,83,<20,40,80,<20,159,230,204,169,<20,108,<20,51,<20,825,<20,<20,<20,<20,<20,<20,<20,<20
60210,Break O'Day (M),<20,<20,"1,165",<20,341,<20,196,80,<20,540,496,421,642,107,482,54,80,<20,"2,206",<20,<20,<20,<20,<20,<20,55,<20
60410,Brighton (M),<20,23,"1,330",<20,766,24,429,55,<20,"1,274","2,084","1,739","1,617",205,831,150,564,<20,"3,982",<20,<20,<20,23,20,<20,230,132
60610,Burnie (C),26,25,"2,493",39,716,21,404,144,<20,"1,309","1,821","1,569","1,777",354,971,156,341,23,"5,011",<20,<20,<20,<20,39,<20,210,185
60810,Central Coast (M),<20,21,"3,445",32,806,<20,405,200,<20,"1,299","1,737","1,467","1,631",307,895,109,279,35,"5,847",<20,<20,<20,30,42,<20,133,106
61010,Central Highlands (M),<20,<20,314,<20,101,<20,63,26,<20,217,194,166,195,26,107,25,27,<20,672,<20,<20,<20,<20,<20,<20,<20,<20
61210,Circular Head (M),<20,30,878,<20,211,<20,96,85,<20,331,746,569,515,87,235,50,98,<20,"1,515",<20,<20,<20,<20,<20,<20,39,<20
61410,Clarence (C),21,39,"6,911",76,"1,515",55,633,769,<20,"2,493","4,004","3,315","3,306",709,"1,591",226,759,46,"11,466",<20,<20,24,32,55,<20,298,426
61510,Derwent Valley (M),<20,<20,"1,319",<20,410,<20,213,53,<20,832,"1,022",860,975,148,584,89,200,25,"2,827",<20,<20,<20,<20,<20,<20,111,62
61610,Devonport (C),<20,29,"3,778",40,"1,018",26,549,230,<20,"1,740","2,388","1,991","2,188",406,"1,217",180,485,25,"7,118",<20,<20,<20,25,55,<20,225,160
61810,Dorset (M),<20,<20,"1,118",<20,234,<20,118,100,<20,360,607,504,647,126,406,57,85,<20,"1,838",<20,<20,<20,<20,<20,<20,38,37
62010,Flinders (M),<20,<20,124,<20,<20,<20,<20,n.p.,<20,40,49,35,62,<20,53,<20,<20,<20,200,<20,<20,<20,<20,<20,<20,<20,<20
62210,George Town (M),<20,<20,937,<20,284,<20,157,40,<20,520,685,618,728,110,467,83,159,<20,"1,991",<20,<20,<20,<20,<20,<20,83,38
62410,Glamorgan/Spring Bay (M),<20,<20,886,<20,150,<20,90,104,<20,250,287,217,313,60,188,23,45,<20,"1,350",<20,<20,<20,<20,<20,<20,27,<20
62610,Glenorchy (C),24,53,"6,186",82,"1,724",49,802,230,<20,"3,402","4,614","3,870","4,447",816,"2,361",369,"1,021",34,"12,352",<20,<20,23,26,60,<20,481,560
62810,Hobart (C),25,<20,"4,480",320,625,<20,224,984,<20,"1,787","2,063","1,817","3,609","1,688","1,393",108,255,<20,"7,131",<20,<20,<20,<20,47,<20,226,"1,519"
63010,Huon Valley (M),<20,<20,"2,062",41,563,<20,269,185,<20,"1,088","1,537","1,227","1,436",319,760,144,215,23,"3,992",<20,<20,<20,24,21,<20,110,96
63210,Kentish (M),<20,<20,860,<20,256,<20,147,56,<20,448,560,449,575,124,316,52,67,<20,"1,648",<20,<20,<20,<20,<20,<20,50,38
63410,King Island (M),<20,<20,170,<20,<20,<20,<20,37,<20,31,99,81,80,<20,47,<20,<20,<20,236,<20,<20,<20,<20,<20,<20,<20,<20
63610,Kingborough (M),<20,<20,"4,084",99,725,22,258,530,<20,"1,236","2,632","2,128","2,169",640,809,165,342,22,"6,309",<20,<20,<20,<20,39,<20,139,321
63810,Latrobe (M),<20,<20,"1,635",<20,374,<20,201,91,<20,479,825,662,769,156,420,64,143,<20,"2,646",<20,<20,<20,<20,31,<20,52,40
64010,Launceston (C),67,70,"8,023",278,"1,867",45,956,556,<20,"3,196","5,603","4,712","7,038","2,056","3,297",524,"1,101",45,"14,648",21,<20,42,26,107,<20,780,"1,584"
64210,Meander Valley (M),<20,20,"2,700",46,620,<20,294,183,<20,879,"1,564","1,233","1,372",316,699,101,216,<20,"4,424",<20,<20,<20,<20,40,<20,103,135
64610,Northern Midlands (M),<20,<20,"1,808",<20,407,<20,204,144,<20,615,"1,092",835,944,182,456,81,146,<20,"2,993",<20,<20,<20,<20,<20,<20,90,68
64810,Sorell (M),<20,<20,"1,651",22,498,<20,224,106,<20,815,"1,376","1,080","1,052",163,574,81,236,<20,"3,193",<20,<20,<20,<20,26,<20,76,95
65010,Southern Midlands (M),<20,<20,726,<20,301,<20,161,59,<20,473,607,457,495,77,232,45,102,<20,"1,566",<20,<20,<20,<20,<20,<20,33,24
65210,Tasman (M),<20,<20,462,<20,142,<20,66,33,<20,244,189,141,193,39,112,24,29,<20,855,<20,<20,<20,<20,<20,<20,<20,<20
65410,Waratah/Wynyard (M),<20,20,"2,124",27,554,21,264,133,<20,945,"1,167","1,032","1,109",214,597,89,199,26,"3,819",<20,<20,<20,<20,36,<20,108,81
65610,West Coast (M),<20,<20,541,<20,150,<20,78,<20,<20,303,310,342,357,20,280,26,67,<20,"1,082",<20,<20,<20,<20,<20,<20,38,<20
65810,West Tamar (M),<20,<20,"3,139",59,619,<20,303,248,<20,839,"1,742","1,437","1,611",388,775,127,236,20,"4,885",<20,<20,<20,<20,28,<20,126,206
70200,Alice Springs (T),45,203,985,20,292,<20,143,117,<20,"1,254","1,795","1,653","1,511",73,897,110,448,<20,"2,975",<20,<20,<20,<20,<20,<20,136,38
70420,Barkly (S),37,332,250,<20,113,<20,72,<20,<20,528,967,891,"1,651",<20,988,270,207,<20,"1,171",<20,<20,<20,<20,<20,<20,238,<20
70540,Belyuen (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,22,30,30,64,<20,34,<20,<20,<20,37,<20,<20,<20,<20,<20,<20,<20,<20
70620,Central Desert (S),<20,222,122,<20,66,<20,44,<20,<20,229,559,529,"1,068",<20,739,214,140,<20,573,<20,<20,<20,<20,<20,<20,160,<20
70700,Coomalie (S),<20,<20,102,<20,<20,<20,<20,<20,<20,89,111,102,116,<20,70,<20,45,<20,258,<20,<20,<20,<20,<20,<20,<20,<20
71000,Darwin (C),78,294,"3,588",120,925,38,328,447,<20,"2,429","4,221","3,802","3,288",366,"1,624",211,768,<20,"7,416",22,<20,<20,<20,34,<20,248,298
71300,East Arnhem (S),97,659,191,<20,178,<20,116,<20,<20,866,"1,701","1,577","2,565",<20,"1,500",348,339,<20,"1,738",<20,<20,<20,<20,<20,<20,232,<20
72200,Katherine (T),23,138,409,<20,134,<20,69,27,<20,700,879,813,859,26,451,118,199,<20,"1,443",<20,<20,<20,<20,<20,<20,79,<20
72300,Litchfield (M),<20,59,875,<20,287,<20,90,107,<20,544,"1,009",932,793,54,401,47,175,<20,"1,790",<20,<20,<20,<20,<20,<20,51,30
72330,MacDonnell (S),24,360,188,<20,85,<20,64,<20,<20,472,854,780,"1,610",<20,"1,019",246,163,<20,992,<20,<20,<20,<20,<20,<20,232,<20
72800,Palmerston (C),35,154,897,<20,462,41,163,76,<20,853,"2,384","2,231","1,369",68,589,96,578,<20,"2,660",<20,<20,<20,<20,<20,<20,138,59
73600,Roper Gulf (S),41,397,192,<20,82,<20,54,<20,<20,482,963,850,"1,766",<20,950,301,157,<20,976,<20,<20,<20,<20,<20,<20,247,<20
74050,Tiwi Islands (S),27,208,55,<20,42,<20,34,<20,<20,319,346,301,646,<20,379,97,49,<20,504,<20,<20,<20,<20,<20,<20,69,<20
74500,Victoria-Daly (S),<20,283,209,<20,60,<20,43,<20,<20,418,"1,038",961,"1,563",<20,722,292,150,<20,927,<20,<20,<20,<20,<20,<20,188,<20
74560,Wagait (S),<20,<20,n.p.,<20,<20,<20,<20,<20,<20,25,31,26,21,<20,<20,<20,<20,<20,71,<20,<20,<20,<20,<20,<20,<20,<20
74660,West Arnhem (S),44,320,100,<20,76,<20,47,<20,<20,424,930,856,"1,655",<20,740,273,150,<20,825,<20,<20,<20,<20,<20,<20,206,<20
79399,Unincorporated NT,<20,24,120,<20,58,<20,25,<20,<20,103,174,212,175,<20,87,<20,<20,<20,291,<20,<20,<20,<20,<20,<20,<20,<20
89399,Unincorporated ACT,96,148,"22,615",693,"5,188",222,"1,195","5,174",<20,"8,527","16,021","15,215","14,078","4,154","5,217",636,"2,573",36,"36,572",90,72,38,34,158,<20,898,"4,752"
99399,Unincorporated Other Territories,<20,<20,75,<20,<20,<20,<20,<20,<20,36,55,50,45,<20,33,<20,<20,<20,146,<20,<20,<20,<20,<20,<20,<20,<20
Other,Other,<20,43,"83,767",77,585,<20,339,567,<20,"8,869","3,836","2,988","3,336","1,048",389,143,113,23,"8,959",<20,31,353,389,74,470,82,770
Australia,Australia,"9,405","23,745","2,359,215","48,533","567,956","22,784","227,485","280,916","1,339","825,238","1,535,681","1,342,748","1,461,723","348,506","659,829","103,865","255,021","9,751","3,848,418","7,501","5,358","7,951","8,533","26,135",488,"106,042","251,310"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
