State,Hospname,Establishment ID,Parent Id,Unit,Medicare Prov Number,Address Line 1,Address Line 2,Remoteness area (code),Remoteness area ,Number of available beds,2012-13 Peer Group code,2012-13 Peer Group Name,Admissions reported,Emergency department,Elective surgery reported,Outpatient clinics,2011-12 Peer Group code,2011-12 Peer Group Name
SA,Port Pirie Regional Health Service,41MN00205, ,Hospital, ,Alexander ST,Port Pirie 5540,2,Outer Regional,68.7,S1,Small public acute with surgery/obstetrics,Yes,Yes,Yes,No,C2,Medium (group 2)
SA,McLaren Vale & Districts War Memorial Hospital Inc,41MO00036, ,Hospital, ,Aldersley ST,McLaren Vale 5171,0,Major Cities,0,S2,Other small public acute,Yes,No,No,No,G,Un-peered and other
SA,Lyell McEwin Hospital,41NA00027, ,Hospital, ,Haydown RD,Elizabeth Vale 5112,0,Major Cities,308,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
SA,Modbury Hospital,41NA00030, ,Hospital, ,41-69 Smart RD,Modbury 5092,0,Major Cities,166,L,Large public acute,Yes,Yes,Yes,Yes,B1,Large Major cities
SA,Andamooka Outpost Hospital,41NF00046, ,Hospital, , ,Andamooka 5722,4,Very remote,2,OT,Outpatient hospital,No,No,No,No,G,Un-peered and other
SA,Coober Pedy Hospital & Health Services,41NF00085, ,Hospital, ,Lot 89 Hospital RD,Coober Pedy 5723,4,Very remote,15,S2,Other small public acute,Yes,No,No,No,D3,Small remote acute
SA,Hawker Memorial Hospital,41NF00103, ,Hospital, ,Cradock RD,Hawker 5434,2,Outer Regional,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
SA,Leigh Creek Health Services,41NF00133, ,Hospital, ,Black Oak DR,Leigh Creek 5731,4,Very remote,7,VS,Very small public,Yes,No,No,No,G,Un-peered and other
SA,Royal District Nursing Service of SA (Marree Health Services),41NF00148, ,Hospital, ,Lot 43 First ST,Marree 5733,4,Very remote,0,OT,Outpatient hospital,Yes,No,No,No,G,Un-peered and other
SA,Oodnadatta Hospital,41NF00181, ,Hospital, ,Lot 7 First ST,Oodnadatta 5734,4,Very remote,2,VS,Very small public,Yes,No,No,No,G,Un-peered and other
SA,Port Augusta Hospital & Regional Health Services,41NF00196, ,Hospital, ,71 Hospital RD,Port Augusta 5700,2,Outer Regional,61,M,Medium public acute,Yes,Yes,Yes,No,C1,Medium (group 1)
SA,Quorn Health Services,41NF00208, ,Hospital, ,Hospital RD,Quorn 5433,2,Outer Regional,11,S2,Other small public acute,Yes,No,Yes,No,D1,Small regional acute
SA,Roxby Downs Health Services,41NF00217, ,Hospital, ,16-28 Burgoyne ST,Roxby Downs 5725,3,Remote,10,S2,Other small public acute,Yes,No,No,No,D3,Small remote acute
SA,Woomera Community Hospital,41NF00248, ,Hospital, ,Dewrang AV,Woomera 5720,4,Very remote,10,VS,Very small public,Yes,No,No,No,G,Un-peered and other
SA,Whyalla Hospital & Health Services,41NF00249, ,Hospital, ,20 Wood TCE,Whyalla 5600,2,Outer Regional,99,M,Medium public acute,Yes,Yes,Yes,No,C1,Medium (group 1)
SA,Riverland Regional Health Service - Barmera Hospital,41RI00055, ,Hospital, ,Hawdon ST,Barmera 5345,2,Outer Regional,20,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
SA,Riverland Regional Health Service - Berri Hospital,41RI00058, ,Hospital, ,Maddern ST,Berri 5343,2,Outer Regional,47,S1,Small public acute with surgery/obstetrics,Yes,Yes,Yes,No,C2,Medium (group 2)
SA,Loxton Hospital Complex,41RI00139, ,Hospital, ,Drabsch ST,Loxton 5333,2,Outer Regional,22,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
SA,Renmark Paringa District Hospital,41RI00211, ,Hospital, ,Ral Ral AV,Renmark 5341,2,Outer Regional,23,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
SA,Waikerie Hospital & Health Services,41RI00244, ,Hospital, ,1 Lawrie TCE,Waikerie 5330,2,Outer Regional,29,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D2,Small non-acute
SA,Flinders Medical Centre,41SA00005, ,Hospital, ,Flinders DR,Bedford Park 5042,0,Major Cities,589.5,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
SA,Repatriation General Hospital,41SA00018, ,Hospital, ,216 Daws RD,Daw Park 5041,0,Major Cities,300.3,L,Large public acute,Yes,No,Yes,Yes,B1,Large Major cities
SA,Noarlunga Public Hospital,41SA00033, ,Hospital, ,Alexander Kelly DR,Noarlunga Centre 5168,0,Major Cities,80.2,M,Medium public acute,Yes,Yes,Yes,Yes,C1,Medium (group 1)
SA,Bordertown Memorial Hospital,41SE00070, ,Hospital, ,23 South TCE,Bordertown 5268,2,Outer Regional,49,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D2,Small non-acute
SA,Kingston Soldiers' Memorial Hospital,41SE00124, ,Hospital, ,Cnr Cooke & Young ST,Kingston SE 5275,2,Outer Regional,10,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
SA,Millicent & District Hospital & Health Services,41SE00154, ,Hospital, ,Mount Gambier RD,Millicent 5280,2,Outer Regional,30,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
SA,Mount Gambier and Districts Health Service,41SE00163, ,Hospital, ,276 Wehl ST,Mount Gambier 5290,2,Outer Regional,90,M,Medium public acute,Yes,Yes,Yes,No,B2,Large regional and remote
SA,Naracoorte Health Service,41SE00175, ,Hospital, ,101 Jenkins TCE,Naracoorte 5271,2,Outer Regional,61,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,C2,Medium (group 2)
SA,Penola War Memorial Hospital,41SE00187, ,Hospital, ,18 Church ST,Penola 5277,2,Outer Regional,6,VS,Very small public,Yes,No,No,No,G,Un-peered and other
SA,South East Regional CHS,41SE00224, ,Hospital, , ,,,,2,O5,Unpeered,No,No,No,No,G,Un-peered and other
SA,Gawler Health Service,41WK00020, ,Hospital, ,21 Hutchinson RD,Gawler East 5118,0,Major Cities,62,S1,Small public acute with surgery/obstetrics,Yes,Yes,Yes,No,C2,Medium (group 2)
SA,Angaston District Hospital,41WK00049, ,Hospital, ,29 North ST,Angaston 5353,1,Inner Regional,32,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
SA,Balaklava Soldier's Memorial District Hospital,41WK00052, ,Hospital, ,16 War Memorial DR,Balaklava 5461,1,Inner Regional,31,S2,Other small public acute,Yes,No,Yes,No,D1,Small regional acute
SA,Burra Hospital,41WK00073, ,Hospital, ,46 Commercial ST,Burra 5417,2,Outer Regional,7,VS,Very small public,Yes,No,No,No,D1,Small regional acute
SA,Clare Hospital,41WK00079, ,Hospital, ,47 Farrel Flat RD,Clare 5453,2,Outer Regional,33,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
SA,Eudunda Hospital,41WK00100, ,Hospital, ,40 Ward ST,Eudunda 5374,1,Inner Regional,8,VS,Very small public,Yes,No,No,No,G,Un-peered and other
SA,Kapunda Hospital,41WK00115, ,Hospital, ,26 Nash ST,Kapunda 5373,1,Inner Regional,27,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
SA,Central Yorke Peninsula Hospital (Maitland),41WK00142, ,Hospital, ,68 Robert ST,Maitland 5573,2,Outer Regional,33,S2,Other small public acute,Yes,No,No,No,D2,Small non-acute
SA,Riverton District Soldiers' Memorial Hospital,41WK00214, ,Hospital, ,23 Moorhouse TCE,Riverton 5412,1,Inner Regional,14,S2,Other small public acute,Yes,No,No,No,D2,Small non-acute
SA,Snowtown Hospital,41WK00220, ,Hospital, ,South TCE,Snowtown 5520,2,Outer Regional,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
SA,Southern Yorke Peninsula Health Service (Yorketown),41WK00227, ,Hospital, ,19 Waterloo Bay RD,Yorketown 5576,3,Remote,26,S2,Other small public acute,Yes,No,Yes,No,D3,Small remote acute
SA,Tanunda War Memorial Hospital,41WK00235, ,Hospital, ,15 Mill ST,Tanunda 5352,1,Inner Regional,22,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
SA,Northern Yorke Peninsula Health Service (Wallaroo),41WK00247, ,Hospital, ,1 Ernest TCE,Wallaroo 5556,2,Outer Regional,21,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,C2,Medium (group 2)
SA,Glenside Hospital,44CA00300, ,Hospital, ,226 Fullarton RD,Glenside 5065,0,Major Cities,125,Ps,Psychiatric public,Yes,No,No,No,F,Psychiatric
SA,Oakden Hospital,44NA00028, ,Hospital, ,200 Fosters RD,Oakden 5086,0,Major Cities,24,Ps,Psychiatric public,Yes,No,No,No,F,Psychiatric
TAS,Royal Hobart Hospital,611000001, ,Hospital, ,48 Liverpool Street,Hobart 7000,1,Inner Regional,486,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
TAS,Huon Hospital,611000033, ,Hospital, ,3278 Huon Highway,Franklin 7113,2,Outer Regional,6,VS,Very small public,Yes,No,No,No,G,Un-peered and other
TAS,New Norfolk Hospital,611000035, ,Hospital, ,3 Richmond Street,New Norfolk 7140,1,Inner Regional,14,S2,Other small public acute,Yes,No,No,No,D2,Small non-acute
TAS,Esperance MPC,611000060, ,Hospital, ,Chapman Avenue,Dover 7117,2,Outer Regional,2,VS,Very small public,Yes,No,No,No,G,Un-peered and other
TAS,Tasman MPC,611000061, ,Hospital, ,1614 Nubeena Road,Nubeena 7184,2,Outer Regional,2,VS,Very small public,Yes,No,No,No,G,Un-peered and other
TAS,May Shaw District Nursing Centre,611000062, ,Hospital, ,37 Wellington Street,Swansea 7190,3,Remote,2,VS,Very small public,Yes,No,No,No,G,Un-peered and other
TAS,Midlands MPC,611000064, ,Hospital, ,13 Church Street,Oatlands 7120,2,Outer Regional,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
TAS,Launceston General Hospital,612000002, ,Hospital, ,274-280 Charles Street,Launceston 7250,1,Inner Regional,340,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
TAS,Beaconsfield MPS,612000031, ,Hospital, ,13 Bolton Street,Beaconsfield 7270,2,Outer Regional,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
TAS,Campbell Town MPS,612000032, ,Hospital, ,70 High Street,Campbell Town 7210,2,Outer Regional,6,VS,Very small public,Yes,No,No,No,G,Un-peered and other
TAS,NESM - Scottsdale Hospital,612000036, ,Hospital, ,Cameron Street,Scottsdale 7260,2,Outer Regional,20,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D2,Small non-acute
TAS,St Helens District Hospital,612000039, ,Hospital, ,Circassion Street,St Helens 7216,2,Outer Regional,10,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
TAS,St Marys CHC,612000040, ,Hospital, ,Gardiners Creek Road,St Marys 7215,2,Outer Regional,8,S2,Other small public acute,Yes,No,No,No,G,Un-peered and other
TAS,Toosey Memorial - Longford,612000042, ,Hospital, ,10 Archer Street,Longford 7301,1,Inner Regional,2,VS,Very small public,Yes,No,No,No,G,Un-peered and other
TAS,Flinders Island MPC,612000045, ,Hospital, ,James Street,Whitemark 7255,4,Very remote,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
TAS,Deloraine Hospital,612000046, ,Hospital, ,East Barrack Street,Deloraine 7304,2,Outer Regional,20,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
TAS,George Town Hospital,612000048, ,Hospital, ,47 Anne Street,George Town 7253,2,Outer Regional,15,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
TAS,NWRH_Burnie,613000003, ,Hospital, ,23 Brickport Road,Burnie 7320,2,Outer Regional,115,L,Large public acute,Yes,Yes,Yes,Yes,B2,Large regional and remote
TAS,King Is MPC,613000034, ,Hospital, ,Edward Street,Currie 7256,4,Very remote,6,S2,Other small public acute,Yes,No,No,No,G,Un-peered and other
TAS,Smithton Hospital,613000041, ,Hospital, ,74 Brittons Road,Smithton 7330,2,Outer Regional,13,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
TAS,Health West,613000044, ,Hospital, ,Orr Street,Queenstown 7467,3,Remote,10,S2,Other small public acute,Yes,No,No,No,D3,Small remote acute
TAS,Mersey,613000045, ,Hospital, ,Bass Highway,Latrobe 7307,2,Outer Regional,89,M,Medium public acute,Yes,Yes,Yes,Yes,B2,Large regional and remote
TAS,Tasmania_public_psychiatric,644000058, ,Hospital, , ,Various,1,Inner Regional,10,Ps,Psychiatric public,No,No,No,No, ,Unknown
VIC,Western District Health Service [Hamilton],210101071,NET010567,Campus,,20 Foster Street,Hamilton 3300,1,Inner Regional,67.5,S1,Small public acute with surgery/obstetrics,Yes,Yes,No,No,C1,Medium (group 1)
VIC,Western District Health Service [Penshurst],210101072,NET010567,Campus,,146 Cobb Street,Penshurst 3289,2,Outer Regional,6,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Colac Area Health,210101130, ,Hospital,,2-28 Connor Street,Colac 3250,1,Inner Regional,37.33,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,Hesse Rural Health Service [Winchelsea],210101500, ,Hospital,,8 Gosney Street,Winchelsea 3241,1,Inner Regional,5,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Otway Health & Community Services [Apollo Bay],210102020, ,Hospital,,37-43 Mclachlan Street,Apollo Bay 3233,1,Inner Regional,2.92,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
VIC,Geelong Hospital,210102050,NET010441,Campus,,Bellerine Street,Geelong 3220,0,Major Cities,431,PR,Principal referral,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Casterton Memorial Hospital,210102090, ,Hospital,,63-69 Russell Street,Casterton 3311,2,Outer Regional,15,S2,Other small public acute,Yes,No,No,No,D2,Small non-acute
VIC,Western District Health Service [Coleraine District Health Service],210102140,NET010567,Campus,,119 McKebery Street,Coleraine 3315,2,Outer Regional,10,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,South West Healthcare [Warrnambool],210102160,NET011268,Campus,,Ryot Street,Warrnambool 3280,1,Inner Regional,166.92,L,Large public acute,Yes,Yes,No,Yes,B2,Large regional and remote
VIC,Beaufort & Skipton Health Service [Skipton],210102230,NET003609,Campus,,Blake Street,Skipton 3361,1,Inner Regional,6,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Heywood Rural Health,210102350, ,Hospital,,21 Barclay Street,Heywood 3304,2,Outer Regional,5,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Timboon & District Healthcare Service,210102360, ,Hospital,,21 Hospital Road,Timboon 3268,2,Outer Regional,13.08,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
VIC,Moyne Health Services [Port Fairy],210102450, ,Hospital,,30-36 Villiers Street,Port Fairy 3284,1,Inner Regional,15,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,Portland District Health,210102460, ,Hospital,,Bentinck Street,Portland 3305,2,Outer Regional,53,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,Lorne Community Hospital,210102550, ,Hospital,,1 Albert Street,Lorne 3232,1,Inner Regional,4,S2,Other small public acute,Yes,No,No,No,G,Un-peered and other
VIC,Grace McKellar Centre [Geelong],210103040,NET010441,Campus,,45-95 Ballarat Road,North Geelong 3215,0,Major Cities,100,N2,Non-acute public-mixed subacute and non-acute,Yes,No,No,No,G,Un-peered and other
VIC,South West Healthcare [Camperdownl],210103080,NET011268,Campus,,9 Robinson Street,Camperdown 3260,1,Inner Regional,25,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Terang & Mortlake Health Service [Terang],210103350, ,Hospital,,13 Austin Avenue,Terang 3264,1,Inner Regional,26,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,East Grampians Health Service [Ararat],210201101,NET003301,Campus,,Lot 5B Girdlestone Street,Ararat 3377,1,Inner Regional,43,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,East Grampians Health Service [Willaura],210201102,NET003301,Campus,,Delacombe Way,Willaura 3379,2,Outer Regional,8,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Rural Northwest Health [Warracknabeal],210201571,NET011011,Campus,,18 Dimboola Road,Warracknabeal 3393,2,Outer Regional,15.33,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,Rural Northwest Health [Hopetoun],210201572,NET011011,Campus,,12 Mitchell Place,Hopetoun 3396,3,Remote,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Ballarat Health Services [Base Campus],210202010,NET005647,Campus,,1 Dummond Street North,Ballarat Central 3350,1,Inner Regional,244.92,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Ballarat Health Services [Queen Elizabeth Campus],210202070,NET005647,Campus,,102 Ascot Street,Ballarat 3350,1,Inner Regional,92,N1,Non-acute public-rehabilitation and GEM,Yes,No,No,No,D2,Small non-acute
VIC,Wimmera Base Hospital [Horsham],210202170,NET003595,Campus,,83 Baillie Street,Horsham 3400,2,Outer Regional,81,S1,Small public acute with surgery/obstetrics,Yes,Yes,No,Yes,B2,Large regional and remote
VIC,Dunmunkle Health Services [Murtoa],210202210, ,Hospital,,89 Cromie Street,Rupanyup 3388,2,Outer Regional,2,OT,Outpatient hospital,Yes,No,No,No,G,Un-peered and other
VIC,Stawell Regional Health,210202260, ,Hospital,,27-29 Sloane Street,Stawell 3380,1,Inner Regional,36,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,West Wimmera Health Service [Nhill],210202371,NET003592,Campus,,45 Nelson Street,Nhill 3418,2,Outer Regional,23.5,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,West Wimmera Health Service [Kaniva],210202372,NET003592,Campus,,9 Farmers Street,Kaniva 3419,2,Outer Regional,6,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,West Wimmera Health Service [Jeparit],210202373,NET003592,Campus,,2 Charles Street,Jeparit 3423,2,Outer Regional,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,West Wimmera Health Service [Rainbow],210202374,NET003592,Campus,,2 Swinbourne Avenue,Rainbow 3424,3,Remote,6.58,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,East Wimmera Health Service [St Arnaud],210202480,NET010433,Campus,,52 North Western Road,St Arnaud 3478,2,Outer Regional,16.25,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Djerriwarrh Health Service [Bacchus Marsh],210203020,NET003020,Campus,,29-35 Grant Street,Bacchus Marsh 3340,1,Inner Regional,45,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,Beaufort & Skipton Health Service [Beaufort],210203120,NET003609,Campus,,28 Havelock Street,Beaufort 3373,1,Inner Regional,10,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Dimboola District Hospital,210203180,NET003595,Campus,,32-36 Anderson Street,Dimboola 3414,2,Outer Regional,4,S2,Other small public acute,Yes,No,No,No,G,Un-peered and other
VIC,Edenhope & District Hospital,210203240, ,Hospital,,128-134 Elizabeth Street,Edenhope 3318,2,Outer Regional,18.33,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,Daylesford District Hospital,210204161,NET010434,Campus,,13 Hospital Street,Daylesford 3460,1,Inner Regional,21,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,Creswick District Hospital,210204162,NET010434,Campus,,1 Napier Street,Creswick 3363,1,Inner Regional,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Bendigo Hospital The,210301021,NET003292,Campus,,62 Lucan Street,Bendigo 3550,1,Inner Regional,252.67,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Bendigo Health Care Group [Anne Caudle],210301022,NET003292,Campus,,100 Barnard Street,Bendigo 3550,1,Inner Regional,97.08,N1,Non-acute public-rehabilitation and GEM,Yes,No,No,No,D2,Small non-acute
VIC,Goulburn Valley Health [Waranga],210301123,NET003297,Campus,,14 Coyle Street,Rushworth 3612,1,Inner Regional,12,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Kyabram & District Health Service,210301260, ,Hospital,,88 Fenaughty Street,Kyabram 3620,1,Inner Regional,45.67,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,Kyneton District Health Service,210301270, ,Hospital,,7-25 Caroline Chisholm Drive,Kyneton 3444,1,Inner Regional,18,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Heathcote Health,210301340, ,Hospital,,39 Hospital Street,Heathcote 3523,1,Inner Regional,8.92,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,Maryborough District Health Service [Maryborough],210301351,NET003312,Campus,,75-87 Clarendon Street,Maryborough 3465,1,Inner Regional,43.17,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,Maryborough District Health Service [Dunolly],210301352,NET003312,Campus,,20 Havelock Street,Dunolly 3472,1,Inner Regional,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Swan Hill District Health [Swan Hill],210301491,NET003318,Campus,,48 Splatt Street,Swan Hill 3585,2,Outer Regional,38.75,S1,Small public acute with surgery/obstetrics,Yes,Yes,No,No,C2,Medium (group 2)
VIC,Swan Hill District Health [Nyah],210301492,NET003318,Campus,,Monash Avenue,Nyah West 3595,2,Outer Regional,3,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,East Wimmera Health Service [Wycheproof],210301560,NET010433,Campus,,19 Grandview Street,Wycheproof 3527,2,Outer Regional,6,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Cohuna District Hospital,210302130, ,Hospital,,144-158 King George Street,Cohuna 3568,2,Outer Regional,16,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Echuca Regional Health,210302180, ,Hospital,,9-27 Francis Street,Echuca 3564,1,Inner Regional,65.08,S1,Small public acute with surgery/obstetrics,Yes,Yes,No,No,C1,Medium (group 1)
VIC,Kerang District Health,210302240, ,Hospital,,13 Burgoyne Street,Kerang 3579,2,Outer Regional,24,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Mildura Base Hospital,210302320, ,Hospital,,Ontario Avenue,Mildura 3502,2,Outer Regional,128,L,Large public acute,Yes,Yes,No,Yes,B2,Large regional and remote
VIC,Mallee Track Health & Community Service,210302390, ,Hospital,,28 Britt Street,Ouyen 3490,2,Outer Regional,1.83,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
VIC,Maldon Hospital,210302590, ,Hospital,,Chapel Street,Maldon 3463,1,Inner Regional,4,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Manangatang & District Hospital,210302660,210303130,Campus,,37 Pioneer Street,Manangatang 3546,2,Outer Regional,6,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Boort District Health,210303060, ,Hospital,,31 Kiniry Street,Boort 3537,2,Outer Regional,9,S2,Other small public acute,Yes,No,No,No,G,Un-peered and other
VIC,Robinvale District Health Services,210303130, ,Hospital,,128-132 Latje Road,Robinvale 3549,2,Outer Regional,14,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
VIC,Rochester & Elmore District Health Service,210303140, ,Hospital,,1 Pascoe Street,Rochester 3561,1,Inner Regional,12,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,East Wimmera Health Service [Donald],210303190,NET010433,Campus,,7 Aitken Avenue,Donald 3480,2,Outer Regional,15.25,S2,Other small public acute,Yes,No,No,No,D1,Small regional acute
VIC,Inglewood & District Health Service,210303370, ,Hospital,,3 Hospital Street,Inglewood 3517,1,Inner Regional,8,S2,Other small public acute,Yes,No,No,No,G,Un-peered and other
VIC,East Wimmera Health Service [Birchip],210304120,NET010433,Campus,,26 Duncan Street,Birchip 3483,2,Outer Regional,8,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,East Wimmera Health Service [Charlton],210304130,NET010433,Campus,,4 Menzies Street,Charlton 3525,2,Outer Regional,0,VS,Very small public,No,No,No,No,G,Un-peered and other
VIC,Castlemaine Health,210305010, ,Hospital,,142 Cornish Street,Castlemaine 3450,1,Inner Regional,54.66,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,C2,Medium (group 2)
VIC,Sea Lake & District,210307270,210302390,Campus,,33-43 McClelland Avenue,Sea Lake 3533,2,Outer Regional,4,O5,Unpeered,No,No,No,No,G,Un-peered and other
VIC,Goulburn Valley Health [Shepparton],210401121,NET003297,Campus,,2 Graham Street,Shepparton 3630,1,Inner Regional,203.09,L,Large public acute,Yes,Yes,Yes,Yes,A1,Principal referral
VIC,Goulburn Valley Health [Tatura],210401122,NET003297,Campus,,64-68 Park Street,Tatura 3616,1,Inner Regional,8,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Northeast Health Wangaratta,210401150, ,Hospital,,35-47 Green Street,Wangaratta 3677,1,Inner Regional,141.75,L,Large public acute,Yes,Yes,Yes,Yes,B2,Large regional and remote
VIC,Tallangatta Health Service,210401290, ,Hospital,,25 Barree Street,Tallangatta 3700,2,Outer Regional,15,VS,Very small public,Yes,No,No,No,G,Un-peered and other
VIC,Albury Wodonga Health - Wodonga Camps,210401660,NET003485,Campus,,69 Vermont Street,Wodonga 3690,1,Inner Regional,110.58,M,Medium public acute,Yes,Yes,No,Yes,B2,Large regional and remote
VIC,Yarrawonga Health,210401780, ,Hospital,,33 Piper Street,Yarrawonga 3730,1,Inner Regional,29,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Alpine Health [Myrtleford],210401881,NET005618,Campus,,30 O'Donnell Avenue,Myrtleford 3736,1,Inner Regional,15,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
VIC,Alpine Health [Bright],210401882,NET005618,Campus,,36-42 Cobden Street,Bright 3741,2,Outer Regional,9,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,E2,Multi-purpose services
VIC,Alpine Health [Mount Beauty],210401883,NET005618,Campus,,10 Hollonds Street,Mt Beauty 3699,2,Outer Regional,10,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
VIC,Upper Murray Health & Community Services [Corryong],210402150, ,Hospital,,20 Kiell Street,Corryong 3707,2,Outer Regional,10,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
VIC,Seymour District Memorial Hospital,210402190, ,Hospital,,1 Brettoneaux Street,Seymour 3660,1,Inner Regional,30,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Mansfield District Hospital,210402670, ,Hospital,,53 Highett Street,Mansfield 3722,2,Outer Regional,24.25,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Alexandra District Hospital,210403010, ,Hospital,,20 Cooper Street,Alexandra 3714,1,Inner Regional,31,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Numurkah & District Health Service,210403030, ,Hospital,,2 Katamatite Road,Numurkah 3636,1,Inner Regional,3.33,S2,Other small public acute,Yes,No,No,No,G,Un-peered and other
VIC,Kilmore & District Hospital The,210403460, ,Hospital,,Rutledge Street,Kilmore 3764,1,Inner Regional,28.42,S1,Small public acute with surgery/obstetrics,Yes,No,No,No,D1,Small regional acute
VIC,Yea & District Memorial Hospital,210403590, ,Hospital,,45 Station Street,Yea 3717,1,Inner Regional,10,S2,Other small public acute,Yes,No,No,No,D2,Small non-acute
