LGA,LGA name,ABSTUDY_Living_allowance,ABSTUDY_Non_living_allowance,Age_Pension,Austudy,Carer_Allowance,Carer_Allowance_Child_Health_Care_Card_only,Carer_Payment,Commonwealth_Seniors_Health_Card,Double_Orphan_Pension,Disability_Support_Pension,Family_Tax_Benefit_Part_A,Family_Tax_Benefit_Part_B,Health_Care_Card,Low_Income_Card,Newstart_Allowance,Parenting_Payment_Partnered,Parenting_Payment_Single,Partner_Allowance,Pensioner_Concession_Card,Sickness_Allowance,Special_Benefit,Wife_Pension_Partner_on_Age_Pension,Wife_Pension_Partner_on_Disability_Support_Pension,Widow_Allowance,Widow_B_Pension,Youth_Allowance_other,Youth_Allowance_student_and_apprentice
55530,Mingenew (S),<20,<20,46,<20,<20,<20,<20,<20,<20,<20,33,28,29,<20,<20,<20,<20,<20,78,<20,<20,<20,<20,<20,<20,<20,<20
55600,Moora (S),<20,<20,214,<20,35,<20,<20,45,<20,66,199,177,146,<20,87,<20,39,<20,360,<20,<20,<20,<20,<20,<20,<20,<20
55670,Morawa (S),<20,<20,77,<20,<20,<20,<20,<20,<20,22,71,66,61,<20,42,<20,21,<20,136,<20,<20,<20,<20,<20,<20,<20,<20
55740,Mosman Park (T),<20,<20,588,26,91,<20,29,202,<20,237,175,162,261,94,120,<20,33,<20,925,<20,<20,<20,<20,<20,<20,<20,103
55810,Mount Magnet (S),<20,<20,51,<20,<20,<20,<20,<20,<20,42,80,76,108,<20,80,<20,37,<20,142,<20,<20,<20,<20,<20,<20,<20,<20
55880,Mount Marshall (S),<20,<20,29,<20,<20,<20,<20,<20,<20,<20,34,31,25,<20,<20,<20,<20,<20,58,<20,<20,<20,<20,<20,<20,<20,<20
55950,Mukinbudin (S),<20,<20,60,<20,<20,<20,<20,<20,<20,<20,38,25,<20,<20,<20,<20,<20,<20,90,<20,<20,<20,<20,<20,<20,<20,<20
56090,Mundaring (S),<20,<20,"3,543",49,600,21,166,478,<20,718,"1,753","1,659","1,481",313,738,51,310,<20,"5,048",<20,<20,<20,<20,43,<20,113,172
56160,Murchison (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
56230,Murray (S),<20,<20,"2,247",<20,386,<20,140,278,<20,533,926,951,809,122,421,51,240,<20,"3,368",<20,<20,<20,<20,<20,<20,73,41
56300,Nannup (S),<20,<20,206,<20,30,<20,<20,27,<20,67,86,69,84,<20,52,<20,<20,<20,312,<20,<20,<20,<20,<20,<20,<20,<20
56370,Narembeen (S),<20,<20,89,<20,<20,<20,<20,30,<20,<20,46,36,37,<20,<20,<20,<20,<20,124,<20,<20,<20,<20,<20,<20,<20,<20
56450,Narrogin (S),<20,<20,45,<20,<20,<20,<20,<20,<20,<20,40,26,24,<20,<20,<20,<20,<20,72,<20,<20,<20,<20,<20,<20,<20,<20
56520,Narrogin (T),<20,31,487,<20,107,<20,55,81,<20,214,391,348,364,35,206,41,95,<20,909,<20,<20,<20,<20,<20,<20,26,<20
56580,Nedlands (C),<20,<20,"1,166",39,198,<20,27,666,<20,324,289,281,457,190,159,<20,23,<20,"1,578",<20,<20,<20,<20,<20,<20,<20,237
56620,Ngaanyatjarraku (S),<20,32,51,<20,30,<20,22,<20,<20,127,232,218,490,<20,256,61,35,<20,269,<20,<20,<20,<20,<20,<20,69,<20
56730,Northam (S),<20,47,"1,302",<20,308,<20,137,108,<20,524,898,848,855,49,477,70,222,<20,"2,350",<20,<20,<20,<20,<20,<20,113,<20
56790,Northampton (S),<20,<20,469,<20,80,<20,36,50,<20,123,203,169,221,25,141,<20,41,<20,721,<20,<20,<20,<20,<20,<20,<20,<20
56860,Nungarin (S),<20,<20,23,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,54,<20,<20,<20,<20,<20,<20,<20,<20
56930,Peppermint Grove (S),<20,<20,24,<20,<20,<20,<20,29,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,38,<20,<20,<20,<20,<20,<20,<20,<20
57000,Perenjori (S),<20,<20,26,<20,<20,<20,<20,<20,<20,<20,41,33,25,<20,<20,<20,<20,<20,60,<20,<20,<20,<20,<20,<20,<20,<20
57080,Perth (C),25,<20,693,36,70,<20,23,158,<20,552,240,234,709,141,532,<20,35,<20,"1,402",<20,<20,<20,<20,<20,<20,42,169
57140,Pingelly (S),<20,<20,176,<20,33,<20,<20,29,<20,66,121,114,105,<20,58,<20,27,<20,306,<20,<20,<20,<20,<20,<20,<20,<20
57210,Plantagenet (S),<20,<20,587,<20,126,<20,63,119,<20,232,403,353,394,48,207,28,69,<20,"1,021",<20,<20,<20,<20,<20,<20,45,<20
57280,Port Hedland (T),<20,58,224,<20,111,<20,42,<20,<20,313,607,681,889,<20,647,48,231,<20,905,<20,<20,<20,<20,<20,<20,119,<20
57350,Quairading (S),<20,<20,161,<20,27,<20,<20,23,<20,68,79,74,74,<20,44,<20,<20,<20,275,<20,<20,<20,<20,<20,<20,<20,<20
57420,Ravensthorpe (S),<20,<20,186,<20,27,<20,<20,47,<20,66,128,126,90,<20,39,<20,26,<20,298,<20,<20,<20,<20,<20,<20,<20,<20
57490,Rockingham (C),<20,54,"10,194",118,"2,298",103,731,771,<20,"2,890","7,942","7,952","5,663",861,"2,729",324,"1,736",40,"16,728",45,<20,38,44,103,<20,514,472
57560,Roebourne (S),<20,44,170,<20,131,<20,43,<20,<20,263,716,806,945,32,625,65,232,<20,827,<20,<20,<20,<20,<20,<20,125,<20
57630,Sandstone (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,25,<20,<20,<20,<20,<20,<20,<20,<20
57700,Serpentine-Jarrahdale (S),<20,<20,"1,325",<20,306,24,88,172,<20,310,"1,302","1,255",759,124,343,44,235,<20,"2,126",<20,<20,<20,<20,<20,<20,53,63
57770,Shark Bay (S),<20,<20,85,<20,<20,<20,<20,<20,<20,30,49,44,48,<20,26,<20,<20,<20,140,<20,<20,<20,<20,<20,<20,<20,<20
57840,South Perth (C),<20,51,"2,938",106,393,<20,116,815,<20,699,"1,067","1,038","1,459",523,594,49,218,<20,"4,182",<20,<20,<20,<20,31,<20,78,615
57910,Stirling (C),50,102,"19,910",472,"3,226",116,"1,095","3,167",24,"5,625","9,766","8,948","10,126","2,368","4,808",698,"1,684",54,"30,018",40,40,49,45,196,<20,565,"2,048"
57980,Subiaco (C),41,<20,"1,208",73,134,<20,29,445,<20,382,313,293,576,296,221,<20,43,<20,"1,730",<20,<20,<20,<20,<20,<20,<20,367
58050,Swan (C),36,142,"8,497",119,"2,201",135,790,825,<20,"3,219","9,033","8,238","6,941","1,170","3,138",477,"1,652",38,"15,362",40,<20,48,50,101,<20,586,805
58190,Tammin (S),<20,<20,41,<20,<20,<20,<20,<20,<20,<20,39,31,39,<20,23,<20,<20,<20,78,<20,<20,<20,<20,<20,<20,<20,<20
58260,Three Springs (S),<20,<20,68,<20,<20,<20,<20,<20,<20,<20,57,51,29,<20,<20,<20,<20,<20,104,<20,<20,<20,<20,<20,<20,<20,<20
58330,Toodyay (S),<20,<20,566,<20,110,<20,45,63,<20,181,264,256,253,35,135,<20,60,<20,900,<20,<20,<20,<20,<20,<20,21,<20
58400,Trayning (S),<20,<20,43,<20,<20,<20,<20,<20,<20,32,25,21,25,<20,<20,<20,<20,<20,95,<20,<20,<20,<20,<20,<20,<20,<20
58470,Upper Gascoyne (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,32,31,52,<20,34,<20,<20,<20,36,<20,<20,<20,<20,<20,<20,<20,<20
58510,Victoria Park (T),<20,<20,"2,801",89,360,<20,132,290,<20,972,"1,260","1,199","1,463",398,742,68,186,<20,"4,329",<20,<20,<20,<20,29,<20,91,426
58540,Victoria Plains (S),<20,<20,86,<20,<20,<20,<20,<20,<20,24,64,50,50,<20,<20,<20,<20,<20,123,<20,<20,<20,<20,<20,<20,<20,<20
58570,Vincent (C),<20,<20,"2,332",127,326,<20,95,296,<20,844,771,706,"1,253",372,689,33,119,<20,"3,568",<20,<20,<20,<20,23,<20,48,335
58610,Wagin (S),<20,<20,274,<20,52,<20,24,26,<20,117,153,125,114,<20,57,<20,25,<20,464,<20,<20,<20,<20,<20,<20,<20,<20
58680,Wandering (S),<20,<20,26,<20,<20,<20,<20,<20,<20,<20,26,22,<20,<20,<20,<20,<20,<20,43,<20,<20,<20,<20,<20,<20,<20,<20
58760,Wanneroo (C),25,83,"11,428",220,"3,021",187,"1,022","1,161",30,"3,933","13,081","11,933","9,244","1,775","3,856",771,"2,352",45,"20,280",51,25,50,64,156,<20,666,"1,219"
58820,Waroona (S),<20,<20,502,<20,108,<20,46,63,<20,165,253,272,213,28,138,<20,75,<20,847,<20,<20,<20,<20,<20,<20,20,<20
58890,West Arthur (S),<20,<20,73,<20,<20,<20,<20,32,<20,<20,68,54,33,<20,<20,<20,<20,<20,106,<20,<20,<20,<20,<20,<20,<20,<20
59030,Westonia (S),<20,<20,22,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,37,<20,<20,<20,<20,<20,<20,<20,<20
59100,Wickepin (S),<20,<20,69,<20,<20,<20,<20,27,<20,27,58,49,52,<20,24,<20,<20,<20,120,<20,<20,<20,<20,<20,<20,<20,<20
59170,Williams (S),<20,<20,78,<20,<20,<20,<20,21,<20,20,54,44,31,<20,<20,<20,<20,<20,123,<20,<20,<20,<20,<20,<20,<20,<20
59250,Wiluna (S),<20,<20,23,<20,<20,<20,<20,<20,<20,20,65,63,139,<20,80,<20,<20,<20,77,<20,<20,<20,<20,<20,<20,<20,<20
59310,Wongan-Ballidu (S),<20,<20,105,<20,31,<20,<20,26,<20,58,107,95,67,<20,36,<20,<20,<20,204,<20,<20,<20,<20,<20,<20,<20,<20
59320,Woodanilling (S),<20,<20,20,<20,<20,<20,<20,<20,<20,<20,28,22,23,<20,<20,<20,<20,<20,46,<20,<20,<20,<20,<20,<20,<20,<20
59330,Wyalkatchem (S),<20,<20,97,<20,<20,<20,<20,<20,<20,34,43,38,32,<20,<20,<20,<20,<20,159,<20,<20,<20,<20,<20,<20,<20,<20
59340,Wyndham-East Kimberley (S),<20,112,218,<20,89,<20,53,<20,<20,428,734,704,957,24,545,87,247,<20,"1,027",<20,<20,<20,<20,<20,<20,130,<20
59350,Yalgoo (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,20,<20,43,<20,25,<20,<20,<20,30,<20,<20,<20,<20,<20,<20,<20,<20
59360,Yilgarn (S),<20,<20,88,<20,<20,<20,<20,<20,<20,35,71,64,72,<20,48,<20,<20,<20,149,<20,<20,<20,<20,<20,<20,<20,<20
59370,York (S),<20,<20,541,<20,86,<20,41,80,<20,164,239,219,178,<20,109,<20,52,<20,841,<20,<20,<20,<20,<20,<20,<20,<20
60210,Break O'Day (M),<20,<20,"1,182",<20,330,<20,198,73,<20,517,485,421,604,95,466,49,80,<20,"2,234",<20,<20,<20,<20,<20,<20,51,<20
60410,Brighton (M),<20,29,"1,350",<20,787,<20,435,50,<20,"1,290","2,101","1,733","1,597",180,857,148,574,<20,"4,058",<20,<20,<20,22,<20,<20,237,106
60610,Burnie (C),<20,31,"2,515",33,749,<20,425,137,<20,"1,356","1,804","1,549","1,800",322,995,157,343,20,"5,110",<20,<20,<20,<20,37,<20,253,158
60810,Central Coast (M),<20,24,"3,491",31,843,<20,429,196,<20,"1,306","1,731","1,458","1,581",253,866,121,286,33,"5,934",<20,<20,<20,25,38,<20,145,88
61010,Central Highlands (M),<20,<20,318,<20,103,<20,69,22,<20,210,197,164,192,24,106,26,27,<20,665,<20,<20,<20,<20,<20,<20,<20,<20
61210,Circular Head (M),<20,28,889,<20,224,<20,108,81,<20,342,750,571,518,74,269,60,103,<20,"1,582",<20,<20,<20,<20,<20,<20,55,<20
61410,Clarence (C),<20,45,"6,995",71,"1,569",46,662,786,<20,"2,531","4,017","3,304","3,229",671,"1,583",220,760,42,"11,708",<20,<20,23,31,55,<20,332,369
61510,Derwent Valley (M),<20,<20,"1,338",<20,431,<20,218,56,<20,840,"1,028",859,934,114,577,90,209,24,"2,869",<20,<20,<20,<20,<20,<20,107,49
61610,Devonport (C),<20,29,"3,792",43,"1,062",25,564,224,<20,"1,783","2,392","2,000","2,195",371,"1,216",179,501,23,"7,266",<20,<20,<20,25,49,<20,265,127
61810,Dorset (M),<20,<20,"1,133",<20,233,<20,117,97,<20,370,606,489,613,115,357,52,82,<20,"1,872",<20,<20,<20,<20,<20,<20,32,29
62010,Flinders (M),<20,<20,128,<20,<20,<20,<20,25,<20,40,46,32,66,<20,50,<20,<20,<20,202,<20,<20,<20,<20,<20,<20,<20,<20
62210,George Town (M),<20,<20,957,<20,303,<20,169,42,<20,542,662,591,706,107,440,76,160,<20,"2,018",<20,<20,<20,<20,20,<20,75,36
62410,Glamorgan/Spring Bay (M),<20,<20,892,<20,159,<20,84,110,<20,256,285,220,311,63,195,<20,48,<20,"1,357",<20,<20,<20,<20,<20,<20,<20,<20
62610,Glenorchy (C),<20,61,"6,219",83,"1,754",44,821,224,<20,"3,422","4,580","3,837","4,264",723,"2,406",368,"1,027",32,"12,519",24,<20,23,25,67,<20,492,467
62810,Hobart (C),37,20,"4,504",301,625,<20,218,"1,017",<20,"1,809","2,039","1,770","3,439","1,464","1,474",104,256,<20,"7,250",<20,<20,<20,<20,45,<20,245,"1,372"
63010,Huon Valley (M),<20,21,"2,108",38,586,<20,281,187,<20,"1,097","1,526","1,220","1,421",307,764,138,217,20,"4,086",<20,<20,<20,23,24,<20,108,78
63210,Kentish (M),<20,<20,858,<20,264,<20,162,56,<20,453,555,434,526,115,288,50,64,<20,"1,689",<20,<20,<20,<20,<20,<20,45,32
63410,King Island (M),<20,<20,181,<20,<20,<20,<20,36,<20,32,94,74,73,<20,46,<20,<20,<20,256,<20,<20,<20,<20,<20,<20,<20,<20
63610,Kingborough (M),<20,21,"4,162",112,745,24,266,543,<20,"1,250","2,591","2,058","2,143",610,871,148,331,20,"6,437",<20,<20,<20,<20,43,<20,137,288
63810,Latrobe (M),<20,<20,"1,669",<20,378,<20,210,98,<20,494,813,653,733,149,393,59,145,<20,"2,742",<20,<20,<20,<20,31,<20,71,34
64010,Launceston (C),51,63,"8,063",249,"1,944",45,"1,004",574,<20,"3,222","5,583","4,701","6,592","1,655","3,294",506,"1,105",38,"14,862",23,<20,41,25,104,<20,744,"1,296"
64210,Meander Valley (M),<20,22,"2,757",36,643,<20,310,188,<20,892,"1,537","1,208","1,307",293,659,106,193,<20,"4,493",<20,<20,<20,<20,44,<20,86,100
64610,Northern Midlands (M),<20,<20,"1,830",<20,411,<20,211,149,<20,616,"1,085",828,861,155,454,72,159,<20,"3,046",<20,<20,<20,<20,20,<20,70,65
64810,Sorell (M),<20,<20,"1,685",<20,507,<20,239,110,<20,833,"1,364","1,076","1,011",165,540,79,236,<20,"3,267",<20,<20,<20,<20,25,<20,78,74
65010,Southern Midlands (M),<20,<20,721,<20,301,<20,164,58,<20,480,590,445,478,75,232,49,95,<20,"1,573",<20,<20,<20,<20,<20,<20,36,20
65210,Tasman (M),<20,<20,450,<20,137,<20,67,32,<20,249,182,139,186,35,113,25,28,<20,858,<20,<20,<20,<20,<20,<20,<20,<20
65410,Waratah/Wynyard (M),<20,<20,"2,140",24,568,<20,275,136,<20,970,"1,182","1,047","1,090",195,590,91,214,24,"3,900",<20,<20,<20,<20,32,<20,111,68
65610,West Coast (M),<20,<20,553,<20,160,<20,88,<20,<20,314,309,337,378,24,279,32,76,<20,"1,110",<20,<20,<20,<20,<20,<20,47,<20
65810,West Tamar (M),<20,<20,"3,180",64,630,<20,302,256,<20,858,"1,739","1,429","1,549",354,760,128,231,<20,"4,965",<20,<20,<20,<20,31,<20,120,154
70200,Alice Springs (T),45,197,"1,010",23,300,<20,154,112,<20,"1,257","1,822","1,658","1,639",77,944,123,456,<20,"3,040",<20,<20,<20,<20,<20,<20,153,29
70420,Barkly (S),<20,183,249,<20,121,<20,81,<20,<20,508,967,887,"1,762",<20,"1,079",264,207,<20,"1,158",<20,<20,<20,<20,<20,<20,255,<20
70540,Belyuen (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,22,29,28,63,<20,34,<20,<20,<20,36,<20,<20,<20,<20,<20,<20,<20,<20
70620,Central Desert (S),<20,139,142,<20,65,<20,43,<20,<20,265,659,623,"1,246",<20,771,197,144,<20,681,<20,<20,<20,<20,<20,<20,166,<20
70700,Coomalie (S),<20,<20,94,<20,<20,<20,<20,<20,<20,91,110,98,119,<20,76,<20,49,<20,268,<20,<20,<20,<20,<20,<20,<20,<20
71000,Darwin (C),78,275,"3,591",108,952,43,341,447,<20,"2,377","4,167","3,701","3,368",338,"1,776",215,770,<20,"7,436",26,<20,<20,<20,37,<20,281,224
71300,East Arnhem (S),68,494,193,<20,186,<20,138,<20,<20,806,"1,698","1,577","2,668",23,"1,528",356,346,<20,"1,715",<20,<20,<20,<20,<20,<20,254,<20
72200,Katherine (T),<20,144,418,<20,135,<20,75,26,<20,689,900,819,937,26,536,103,199,<20,"1,463",<20,<20,<20,<20,<20,<20,103,<20
72300,Litchfield (M),<20,59,855,<20,277,<20,82,101,<20,525,964,879,766,52,437,43,175,<20,"1,743",<20,<20,<20,<20,<20,<20,48,23
72330,MacDonnell (S),23,228,188,<20,86,<20,67,<20,<20,456,847,771,"1,666",<20,"1,047",236,175,<20,"1,005",<20,<20,<20,<20,<20,<20,251,<20
72800,Palmerston (C),34,140,888,<20,484,46,178,79,<20,833,"2,403","2,255","1,491",78,655,94,554,<20,"2,648",<20,<20,<20,<20,<20,<20,160,53
73600,Roper Gulf (S),25,314,181,<20,76,<20,53,<20,<20,462,952,842,"1,823",<20,999,301,159,<20,955,<20,<20,<20,<20,<20,<20,269,<20
74050,Tiwi Islands (S),<20,188,52,<20,51,<20,44,<20,<20,316,354,311,710,<20,399,102,51,<20,507,<20,<20,<20,<20,<20,<20,97,<20
74500,Victoria-Daly (S),<20,225,179,<20,66,<20,46,<20,<20,370,927,872,"1,442",<20,756,314,155,<20,825,<20,<20,<20,<20,<20,<20,209,<20
74560,Wagait (S),<20,<20,36,<20,<20,<20,<20,<20,<20,23,32,25,27,<20,<20,<20,<20,<20,75,<20,<20,<20,<20,<20,<20,<20,<20
74660,West Arnhem (S),31,251,99,<20,82,<20,57,<20,<20,405,937,861,"1,713",<20,802,279,138,<20,806,<20,<20,<20,<20,<20,<20,214,<20
79399,Unincorporated NT,<20,20,127,<20,54,<20,29,<20,<20,105,193,220,213,<20,122,<20,24,<20,310,<20,<20,<20,<20,<20,<20,<20,<20
89399,Unincorporated ACT,100,148,"22,973",726,"5,415",235,"1,274","5,278",<20,"8,756","16,192","15,164","14,556","3,797","5,883",723,"2,617",34,"37,553",98,61,36,32,158,<20,"1,046","4,365"
99399,Unincorp. Other Territories,<20,<20,74,<20,<20,<20,<20,<20,<20,30,61,58,47,<20,33,<20,<20,<20,130,<20,<20,<20,<20,<20,<20,<20,<20
Other,Other,<20,57,"84,213",57,560,<20,322,557,<20,"8,618","3,505","2,703","2,929",817,416,122,120,20,"8,826",<20,26,334,368,64,440,91,650
Australia,Australia,"8,267","24,423","2,385,727","47,002","586,538","22,195","239,729","284,562","1,340","832,533","1,537,515","1,334,362","1,451,280","317,955","695,907","104,793","259,506","8,909","3,921,476","7,510","5,329","7,781","8,006","26,194",456,"112,896","227,594"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
