LGA,LGA name,ABSTUDY_Living_allowance,ABSTUDY_Non_living_allowance,Age_Pension,Austudy,Carer_Allowance,Carer_Allowance_Child_Health_Care_Card_only,Carer_Payment,Commonwealth_Seniors_Health_Card,Double_Orphan_Pension,Disability_Support_Pension,Family_Tax_Benefit_Part_A,Family_Tax_Benefit_Part_B,Health_Care_Card,Low_Income_Card,Newstart_Allowance,Parenting_Payment_Partnered,Parenting_Payment_Single,Partner_Allowance,Pensioner_Concession_Card,Sickness_Allowance,Special_Benefit,Wife_Pension_Partner_on_Age_Pension,Wife_Pension_Partner_on_Disability_Support_Pension,Widow_Allowance,Widow_B_Pension,Youth_Allowance_other,Youth_Allowance_student_and_apprentice
55530,Mingenew (S),<20,<20,44,<20,<20,<20,<20,<20,<20,<20,33,26,33,<20,21,<20,<20,<20,73,<20,<20,<20,<20,<20,<20,<20,<20
55600,Moora (S),<20,<20,212,<20,31,<20,<20,45,<20,73,191,173,152,<20,81,<20,35,<20,365,<20,<20,<20,<20,<20,<20,<20,<20
55670,Morawa (S),<20,<20,79,<20,<20,<20,<20,<20,<20,24,61,57,52,<20,31,<20,21,<20,135,<20,<20,<20,<20,<20,<20,<20,<20
55740,Mosman Park (T),<20,<20,595,<20,93,<20,29,199,<20,234,173,172,283,114,116,<20,34,<20,936,<20,<20,<20,<20,<20,<20,<20,77
55810,Mount Magnet (S),<20,<20,50,<20,<20,<20,<20,<20,<20,38,82,76,108,<20,80,<20,38,<20,135,<20,<20,<20,<20,<20,<20,<20,<20
55880,Mount Marshall (S),<20,<20,29,<20,<20,<20,<20,<20,<20,<20,33,30,26,<20,<20,<20,<20,<20,55,<20,<20,<20,<20,<20,<20,<20,<20
55950,Mukinbudin (S),<20,<20,62,<20,<20,<20,<20,<20,<20,<20,41,28,<20,<20,<20,<20,<20,<20,94,<20,<20,<20,<20,<20,<20,<20,<20
56090,Mundaring (S),<20,<20,"3,527",32,595,22,158,475,<20,718,"1,946","1,861","1,485",319,702,54,302,<20,"4,992",<20,<20,<20,<20,39,<20,102,135
56160,Murchison (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
56230,Murray (S),<20,<20,"2,223",<20,384,<20,131,284,<20,536,893,918,815,131,432,54,230,<20,"3,315",<20,<20,<20,<20,<20,<20,72,25
56300,Nannup (S),<20,<20,206,<20,29,<20,<20,27,<20,67,85,66,76,<20,42,<20,<20,<20,307,<20,<20,<20,<20,<20,<20,<20,<20
56370,Narembeen (S),<20,<20,94,<20,<20,<20,<20,31,<20,<20,48,38,39,<20,<20,<20,<20,<20,126,<20,<20,<20,<20,<20,<20,<20,<20
56450,Narrogin (S),<20,<20,46,<20,<20,<20,<20,<20,<20,<20,70,60,29,<20,<20,<20,<20,<20,73,<20,<20,<20,<20,<20,<20,<20,<20
56520,Narrogin (T),<20,24,483,<20,109,<20,52,81,<20,221,356,321,368,33,206,41,98,<20,910,<20,<20,<20,<20,<20,<20,37,<20
56580,Nedlands (C),<20,<20,"1,151",27,190,<20,26,657,<20,320,268,254,461,214,134,<20,27,<20,"1,573",<20,<20,<20,<20,<20,<20,<20,192
56620,Ngaanyatjarraku (S),<20,28,51,<20,30,<20,23,<20,<20,128,199,184,453,<20,216,53,36,<20,274,<20,<20,<20,<20,<20,<20,61,<20
56730,Northam (S),<20,33,"1,282",<20,311,<20,143,114,<20,534,896,837,844,52,469,67,230,<20,"2,323",<20,<20,<20,<20,<20,<20,102,<20
56790,Northampton (S),<20,<20,469,<20,82,<20,42,50,<20,124,199,165,214,20,133,<20,41,<20,728,<20,<20,<20,<20,<20,<20,<20,<20
56860,Nungarin (S),<20,<20,26,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,53,<20,<20,<20,<20,<20,<20,<20,<20
56930,Peppermint Grove (S),<20,<20,23,<20,<20,<20,<20,30,<20,<20,<20,<20,26,<20,<20,<20,<20,<20,38,<20,<20,<20,<20,<20,<20,<20,<20
57000,Perenjori (S),<20,<20,24,<20,<20,<20,<20,<20,<20,<20,45,36,21,<20,<20,<20,<20,<20,56,<20,<20,<20,<20,<20,<20,<20,<20
57080,Perth (C),<20,<20,692,30,66,<20,22,165,<20,546,295,282,682,149,504,<20,38,<20,"1,391",<20,<20,<20,<20,<20,<20,55,104
57140,Pingelly (S),<20,<20,180,<20,32,<20,<20,29,<20,66,103,94,96,<20,49,<20,24,<20,304,<20,<20,<20,<20,<20,<20,<20,<20
57210,Plantagenet (S),<20,<20,583,<20,121,<20,60,119,<20,228,404,353,374,53,200,26,80,<20,"1,009",<20,<20,<20,<20,<20,<20,33,<20
57280,Port Hedland (T),<20,42,223,<20,114,<20,48,<20,<20,320,629,704,835,<20,582,50,228,<20,906,<20,<20,<20,<20,<20,<20,89,<20
57350,Quairading (S),<20,<20,163,<20,28,<20,<20,23,<20,68,76,72,71,<20,44,<20,<20,<20,280,<20,<20,<20,<20,<20,<20,<20,<20
57420,Ravensthorpe (S),<20,<20,187,<20,26,<20,<20,47,<20,68,124,131,87,<20,42,<20,24,<20,301,<20,<20,<20,<20,<20,<20,<20,<20
57490,Rockingham (C),<20,47,"10,107",87,"2,271",104,718,773,<20,"2,893","7,764","7,855","5,655",906,"2,662",294,"1,699",39,"16,537",37,<20,39,45,100,<20,520,316
57560,Roebourne (S),<20,37,173,<20,119,<20,34,<20,<20,259,684,785,859,28,570,61,214,<20,792,<20,<20,<20,<20,<20,<20,100,<20
57630,Sandstone (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,26,<20,<20,<20,<20,<20,<20,<20,<20
57700,Serpentine-Jarrahdale (S),<20,<20,"1,296",<20,289,20,83,169,<20,313,"1,262","1,223",751,136,322,41,225,<20,"2,075",<20,<20,<20,<20,<20,<20,56,41
57770,Shark Bay (S),<20,<20,80,<20,<20,<20,<20,<20,<20,29,55,52,42,<20,32,<20,<20,<20,132,<20,<20,<20,<20,<20,<20,<20,<20
57840,South Perth (C),<20,61,"2,943",78,394,<20,114,800,<20,724,"1,053","1,052","1,535",594,585,49,211,<20,"4,213",<20,<20,<20,<20,28,<20,79,489
57910,Stirling (C),34,87,"19,820",361,"3,232",114,"1,091","3,198",26,"5,685","9,626","8,900","10,358","2,617","4,848",688,"1,675",55,"29,974",45,34,50,47,204,<20,739,"1,499"
57980,Subiaco (C),<20,<20,"1,184",50,131,<20,26,442,<20,384,288,279,594,311,214,<20,40,<20,"1,718",<20,<20,<20,<20,<20,<20,<20,249
58050,Swan (C),38,109,"8,356",89,"2,185",134,780,828,<20,"3,253","8,587","7,904","6,946","1,256","3,045",491,"1,635",40,"15,216",43,21,48,51,106,<20,539,569
58190,Tammin (S),<20,<20,42,<20,<20,<20,<20,<20,<20,<20,37,28,38,<20,27,<20,<20,<20,79,<20,<20,<20,<20,<20,<20,<20,<20
58260,Three Springs (S),<20,<20,66,<20,<20,<20,<20,<20,<20,20,59,55,31,<20,<20,<20,<20,<20,108,<20,<20,<20,<20,<20,<20,<20,<20
58330,Toodyay (S),<20,<20,554,<20,108,<20,40,63,<20,186,255,248,261,38,133,<20,58,<20,885,<20,<20,<20,<20,<20,<20,27,<20
58400,Trayning (S),<20,<20,44,<20,<20,<20,<20,<20,<20,31,24,22,27,<20,<20,<20,<20,<20,97,<20,<20,<20,<20,<20,<20,<20,<20
58470,Upper Gascoyne (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,56,<20,35,<20,<20,<20,37,<20,<20,<20,<20,<20,<20,<20,<20
58510,Victoria Park (T),<20,<20,"2,766",65,360,<20,130,293,<20,993,"1,269","1,206","1,517",442,733,72,183,<20,"4,319",<20,<20,<20,<20,29,<20,112,330
58540,Victoria Plains (S),<20,<20,85,<20,<20,<20,<20,22,<20,24,63,48,41,<20,<20,<20,<20,<20,124,<20,<20,<20,<20,<20,<20,<20,<20
58570,Vincent (C),<20,<20,"2,341",76,315,<20,91,294,<20,834,790,731,"1,232",378,665,33,114,<20,"3,577",<20,<20,<20,<20,24,<20,50,231
58610,Wagin (S),<20,<20,273,<20,48,<20,20,26,<20,115,159,129,123,<20,63,<20,27,<20,455,<20,<20,<20,<20,<20,<20,<20,<20
58680,Wandering (S),<20,<20,25,<20,<20,<20,<20,<20,<20,<20,37,33,<20,<20,<20,<20,<20,<20,43,<20,<20,<20,<20,<20,<20,<20,<20
58760,Wanneroo (C),31,63,"11,230",162,"2,973",185,"1,009","1,177",30,"3,897","12,821","11,786","9,214","1,852","3,656",744,"2,318",48,"19,991",54,26,50,65,154,<20,739,829
58820,Waroona (S),<20,<20,498,<20,102,<20,38,62,<20,165,259,281,204,25,140,<20,78,<20,851,<20,<20,<20,<20,<20,<20,<20,<20
58890,West Arthur (S),<20,<20,72,<20,<20,<20,<20,30,<20,<20,70,59,35,<20,<20,<20,<20,<20,107,<20,<20,<20,<20,<20,<20,<20,<20
59030,Westonia (S),<20,<20,22,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,35,<20,<20,<20,<20,<20,<20,<20,<20
59100,Wickepin (S),<20,<20,69,<20,<20,<20,<20,27,<20,25,68,53,49,<20,27,<20,<20,<20,123,<20,<20,<20,<20,<20,<20,<20,<20
59170,Williams (S),<20,<20,75,<20,<20,<20,<20,21,<20,<20,56,48,36,<20,<20,<20,<20,<20,115,<20,<20,<20,<20,<20,<20,<20,<20
59250,Wiluna (S),<20,<20,22,<20,<20,<20,<20,<20,<20,21,63,61,138,<20,88,<20,<20,<20,82,<20,<20,<20,<20,<20,<20,<20,<20
59310,Wongan-Ballidu (S),<20,<20,102,<20,31,<20,<20,26,<20,57,113,101,73,<20,32,<20,25,<20,208,<20,<20,<20,<20,<20,<20,<20,<20
59320,Woodanilling (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,21,25,21,25,<20,<20,<20,<20,<20,50,<20,<20,<20,<20,<20,<20,<20,<20
59330,Wyalkatchem (S),<20,<20,96,<20,<20,<20,<20,<20,<20,35,46,41,32,<20,<20,<20,<20,<20,160,<20,<20,<20,<20,<20,<20,<20,<20
59340,Wyndham-East Kimberley (S),<20,104,214,<20,90,<20,48,<20,<20,442,767,749,952,32,541,88,238,<20,"1,020",<20,<20,<20,<20,<20,<20,111,<20
59350,Yalgoo (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,34,30,41,<20,24,<20,<20,<20,32,<20,<20,<20,<20,<20,<20,<20,<20
59360,Yilgarn (S),<20,<20,87,<20,<20,<20,<20,<20,<20,37,69,63,76,<20,46,<20,<20,<20,147,<20,<20,<20,<20,<20,<20,<20,<20
59370,York (S),<20,<20,537,<20,87,<20,40,82,<20,162,238,221,172,<20,107,<20,53,<20,835,<20,<20,<20,<20,<20,<20,<20,<20
60210,Break O'Day (M),<20,<20,"1,174",<20,341,<20,201,79,<20,529,484,404,667,115,509,58,81,<20,"2,220",<20,<20,<20,<20,<20,<20,54,<20
60410,Brighton (M),<20,22,"1,330",<20,772,22,432,53,<20,"1,281","1,837","1,499","1,632",203,864,146,571,<20,"4,008",<20,<20,<20,22,21,<20,259,78
60610,Burnie (C),20,24,"2,496",33,735,21,415,137,<20,"1,324","1,799","1,555","1,797",349,"1,026",145,349,21,"5,059",<20,<20,<20,<20,38,<20,283,125
60810,Central Coast (M),<20,<20,"3,452",28,829,20,417,205,<20,"1,317","1,743","1,481","1,687",322,922,115,284,35,"5,921",<20,<20,<20,27,41,<20,171,83
61010,Central Highlands (M),<20,<20,309,<20,99,<20,64,24,<20,216,263,221,195,31,109,24,29,<20,671,<20,<20,<20,<20,<20,<20,<20,<20
61210,Circular Head (M),<20,25,880,<20,225,<20,102,85,<20,334,739,563,500,87,246,53,97,<20,"1,548",<20,<20,<20,<20,<20,<20,44,<20
61410,Clarence (C),<20,37,"6,924",54,"1,549",51,653,777,<20,"2,526","3,993","3,297","3,328",723,"1,614",226,744,45,"11,566",<20,<20,24,32,56,<20,350,291
61510,Derwent Valley (M),<20,<20,"1,323",<20,417,<20,217,57,<20,828,"1,044",876,959,132,559,92,200,25,"2,837",<20,<20,<20,<20,<20,<20,110,37
61610,Devonport (C),<20,22,"3,769",35,"1,028",25,556,227,<20,"1,758","2,321","1,940","2,239",413,"1,229",186,480,25,"7,187",<20,<20,<20,26,55,<20,280,131
61810,Dorset (M),<20,<20,"1,130",<20,238,<20,119,98,<20,368,608,505,655,135,403,55,84,<20,"1,874",<20,<20,<20,<20,<20,<20,35,34
62010,Flinders (M),<20,<20,124,<20,<20,<20,<20,26,<20,40,51,38,71,<20,48,<20,<20,<20,198,<20,<20,<20,<20,<20,<20,<20,<20
62210,George Town (M),<20,<20,945,<20,293,<20,165,44,<20,531,663,595,718,106,484,76,156,<20,"2,010",<20,<20,<20,<20,20,<20,73,30
62410,Glamorgan/Spring Bay (M),<20,<20,888,<20,150,<20,83,111,<20,255,293,237,339,73,193,21,46,<20,"1,353",<20,<20,<20,<20,<20,<20,25,<20
62610,Glenorchy (C),<20,46,"6,213",67,"1,746",44,814,224,<20,"3,433","4,659","3,917","4,442",816,"2,408",368,"1,023",35,"12,486",30,<20,24,26,63,<20,547,382
62810,Hobart (C),25,<20,"4,498",233,615,<20,219,"1,005",<20,"1,780","2,097","1,825","3,520","1,559","1,525",114,268,<20,"7,233",<20,<20,<20,<20,51,<20,257,"1,018"
63010,Huon Valley (M),<20,<20,"2,065",33,568,<20,271,187,<20,"1,083","1,521","1,205","1,404",313,755,139,218,22,"4,020",<20,<20,<20,23,23,<20,116,66
63210,Kentish (M),<20,<20,853,<20,260,<20,152,57,<20,457,564,449,572,131,309,49,68,<20,"1,675",<20,<20,<20,<20,<20,<20,47,31
63410,King Island (M),<20,<20,176,<20,<20,<20,<20,36,<20,31,96,76,84,<20,55,<20,<20,<20,248,<20,<20,<20,<20,<20,<20,<20,<20
63610,Kingborough (M),<20,<20,"4,121",79,747,23,275,539,<20,"1,259","2,577","2,076","2,180",669,863,159,342,20,"6,413",<20,<20,<20,<20,44,<20,138,225
63810,Latrobe (M),<20,<20,"1,652",<20,377,<20,204,98,<20,493,828,672,787,173,420,61,145,<20,"2,705",<20,<20,<20,<20,30,<20,60,31
64010,Launceston (C),59,53,"8,021",211,"1,910",42,975,565,<20,"3,209","5,494","3,828","6,825","1,819","3,380",526,"1,091",43,"14,734",24,<20,42,26,105,<20,831,"1,012"
64210,Meander Valley (M),<20,22,"2,722",38,631,<20,297,187,<20,879,"1,604","1,280","1,374",316,679,108,203,<20,"4,455",<20,<20,<20,<20,43,<20,117,98
64610,Northern Midlands (M),<20,<20,"1,802",<20,412,<20,208,148,<20,620,"1,100",852,927,169,470,73,151,<20,"3,014",<20,<20,<20,<20,21,<20,89,47
64810,Sorell (M),<20,<20,"1,671",<20,509,<20,229,108,<20,819,"1,366","1,090","1,083",193,568,81,243,<20,"3,238",<20,<20,<20,<20,27,<20,84,66
65010,Southern Midlands (M),<20,<20,720,<20,306,<20,164,57,<20,478,677,554,491,75,233,51,102,<20,"1,576",<20,<20,<20,<20,<20,<20,35,20
65210,Tasman (M),<20,<20,452,<20,137,<20,63,32,<20,249,185,141,197,45,100,25,31,<20,845,<20,<20,<20,<20,<20,<20,23,<20
65410,Waratah/Wynyard (M),<20,<20,"2,132",<20,554,<20,261,137,<20,952,"1,168","1,036","1,129",225,611,97,214,27,"3,856",<20,<20,<20,<20,37,<20,126,50
65610,West Coast (M),<20,<20,549,<20,157,<20,83,<20,<20,307,318,351,389,29,289,30,66,<20,"1,098",<20,<20,<20,<20,<20,<20,43,<20
65810,West Tamar (M),<20,<20,"3,149",49,624,<20,300,265,<20,843,"1,763","1,472","1,577",380,791,122,234,<20,"4,922",<20,<20,<20,<20,31,<20,134,129
70200,Alice Springs (T),44,179,995,<20,317,<20,159,117,<20,"1,224","1,660","1,532","1,585",66,934,117,454,<20,"2,968",<20,<20,<20,<20,<20,<20,151,23
70420,Barkly (S),29,262,252,<20,116,<20,72,<20,<20,523,894,821,"1,730",<20,"1,079",275,196,<20,"1,158",<20,<20,<20,<20,<20,<20,239,<20
70540,Belyuen (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,23,25,23,63,<20,36,<20,<20,<20,36,<20,<20,<20,<20,<20,<20,<20,<20
70620,Central Desert (S),21,217,141,<20,67,<20,42,<20,<20,266,572,527,"1,271",<20,787,201,147,<20,680,<20,<20,<20,<20,<20,<20,178,<20
70700,Coomalie (S),<20,<20,106,<20,<20,<20,<20,<20,<20,94,169,155,108,<20,67,<20,47,<20,281,<20,<20,<20,<20,<20,<20,<20,<20
71000,Darwin (C),76,263,"3,559",93,931,43,332,449,<20,"2,412","4,076","3,661","3,315",373,"1,715",204,758,<20,"7,446",23,<20,<20,<20,35,<20,263,200
71300,East Arnhem (S),89,433,190,<20,184,<20,132,<20,<20,826,"1,120","1,037","2,667",24,"1,505",363,330,<20,"1,709",<20,<20,<20,<20,<20,<20,243,<20
72200,Katherine (T),20,118,412,<20,135,<20,74,26,<20,692,841,777,870,24,506,99,200,<20,"1,458",<20,<20,<20,<20,<20,<20,93,<20
72300,Litchfield (M),<20,55,847,<20,283,<20,91,104,<20,525,"1,269","1,180",714,53,373,40,168,<20,"1,746",<20,<20,<20,<20,<20,<20,38,26
72330,MacDonnell (S),<20,377,187,<20,89,<20,65,<20,<20,468,908,840,"1,597",<20,"1,001",246,167,<20,"1,001",<20,<20,<20,<20,<20,<20,237,<20
72800,Palmerston (C),28,137,891,<20,478,42,165,77,<20,829,"2,395","2,227","1,381",74,612,88,569,<20,"2,634",<20,<20,<20,<20,<20,<20,153,36
73600,Roper Gulf (S),35,315,181,<20,79,<20,52,<20,<20,475,928,833,"1,816",<20,974,304,158,<20,965,<20,<20,<20,<20,<20,<20,224,<20
74050,Tiwi Islands (S),24,171,52,<20,49,<20,45,<20,<20,323,357,327,650,<20,384,96,50,<20,511,<20,<20,<20,<20,<20,<20,77,<20
74500,Victoria-Daly (S),<20,264,176,<20,66,<20,47,<20,<20,386,815,744,"1,437",<20,780,311,152,<20,841,<20,<20,<20,<20,<20,<20,179,<20
74560,Wagait (S),<20,<20,36,<20,<20,<20,<20,<20,<20,24,51,47,22,<20,<20,<20,<20,<20,69,<20,<20,<20,<20,<20,<20,<20,<20
74660,West Arnhem (S),38,241,98,<20,79,<20,49,<20,<20,414,789,736,"1,684",<20,818,282,145,<20,818,<20,<20,<20,<20,<20,<20,194,<20
79399,Unincorporated NT,<20,<20,123,<20,55,<20,26,<20,<20,106,808,788,181,<20,91,<20,<20,<20,295,<20,<20,<20,<20,<20,<20,<20,<20
89399,Unincorporated ACT,87,114,"22,702",505,"5,300",233,"1,242","5,269",<20,"8,676","15,986","15,131","14,178","3,916","5,670",676,"2,572",37,"37,167",89,65,37,33,163,<20,"1,051","3,173"
99399,Unincorp. Other Territories,<20,<20,73,<20,<20,<20,<20,<20,<20,33,104,92,42,<20,30,<20,<20,<20,136,<20,<20,<20,<20,<20,<20,<20,<20
Other,Other,<20,46,"83,985",58,572,<20,323,559,<20,"8,811","1,613","1,002","3,046",912,389,129,109,24,"8,879",<20,23,342,381,71,460,75,532
Australia,Australia,"7,929","20,607","2,366,198","37,358","579,121","22,575","233,590","283,845","1,335","832,024","1,523,527","1,330,160","1,458,888","339,114","683,386","103,530","257,532","9,618","3,891,182","7,561","5,350","7,994","8,298","26,789",478,"115,927","178,898"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
